face,script,method,n_truth,n_pred,n_atf,recall,precision,first_err,count_ok,px_per_line,coverage
K.20382__face,NA,comb,2,8,,0.5,nan,nan,False,74.1,nan
K.20382__face,NA,dp,2,8,,0.5,nan,nan,False,74.1,nan
K.19888__face,NA,free,4,6,,0.75,nan,0.7133941299656313,False,113.5,nan
K.19888__face,NA,comb,4,6,,0.75,nan,0.7133941299656313,False,113.5,nan
K.19888__face,NA,dp,4,6,,0.75,nan,0.7133941299656313,False,113.5,nan
K.20493__face,NA,free,3,2,,0.6666666666666666,nan,0.024094135225999423,False,267.7,nan
K.20493__face,NA,comb,3,2,,0.6666666666666666,nan,0.024094135225999423,False,267.7,nan
K.20493__face,NA,dp,3,2,,0.6666666666666666,nan,0.024094135225999423,False,267.7,nan
K.2__obverse,NA,free,10,9,10,0.7,0.7777777777777778,0.8743068954149618,False,83.4,1.0
K.2__obverse,NA,comb,10,10,10,0.9,0.9,0.8982877107626835,True,83.4,1.0
K.2__obverse,NA,dp,10,10,10,0.9,0.9,0.8982877107626835,True,83.4,1.0
K.2__reverse,NA,free,2,3,3,0.0,nan,nan,True,92.1,0.67
K.2__reverse,NA,comb,2,3,3,0.5,nan,nan,True,92.1,0.67
K.2__reverse,NA,dp,2,3,3,0.5,nan,nan,True,92.1,0.67
K.19604__face,NA,free,7,4,,0.5714285714285714,nan,nan,False,68.7,nan
K.19604__face,NA,comb,7,4,,0.5714285714285714,nan,nan,False,68.7,nan
K.19604__face,NA,dp,7,4,,0.5714285714285714,nan,nan,False,68.7,nan
K.19812__face,NA,free,2,3,,1.0,nan,nan,False,249.0,nan
K.19812__face,NA,comb,2,3,,1.0,nan,nan,False,249.0,nan
K.19812__face,NA,dp,2,3,,1.0,nan,nan,False,249.0,nan
K.2003__obverse,NA,free,2,4,86,0.0,nan,nan,False,63.8,0.02
K.2003__obverse,NA,comb,2,86,86,0.5,nan,nan,True,63.8,0.02
K.2003__obverse,NA,dp,2,86,86,0.5,nan,nan,True,63.8,0.02
K.2066__reverse,NA,free,2,2,22,0.0,nan,nan,False,150.7,0.09
K.2066__reverse,NA,comb,2,22,22,1.0,nan,nan,True,150.7,0.09
K.2066__reverse,NA,dp,2,22,22,1.0,nan,nan,True,150.7,0.09
K.2011__reverse,NA,free,7,7,39,0.0,nan,1.6529410216768885,False,71.2,0.18
K.2011__reverse,NA,comb,7,39,39,0.7142857142857143,nan,1.0338567311321,True,71.2,0.18
K.2011__reverse,NA,dp,7,39,39,0.7142857142857143,nan,0.32850281942969767,True,71.2,0.18
K.2025__face,NA,free,22,8,,0.3181818181818182,nan,5.629764065335753,False,110.2,nan
K.2025__face,NA,comb,22,8,,0.3181818181818182,nan,5.629764065335753,False,110.2,nan
K.2025__face,NA,dp,22,8,,0.3181818181818182,nan,5.629764065335753,False,110.2,nan
K.2067__reverse,NA,free,8,18,28,0.875,nan,nan,False,125.3,0.29
K.2067__reverse,NA,comb,8,28,28,0.875,nan,nan,True,125.3,0.29
K.2067__reverse,NA,dp,8,28,28,1.0,nan,nan,True,125.3,0.29
K.2163__reverse,NA,free,2,5,14,0.0,nan,nan,False,37.3,0.14
K.2163__reverse,NA,comb,2,14,14,0.5,nan,nan,True,37.3,0.14
K.2163__reverse,NA,dp,2,14,14,0.5,nan,nan,True,37.3,0.14
K.213__face,NA,free,6,10,,0.3333333333333333,nan,nan,False,57.2,nan
K.213__face,NA,comb,6,10,,0.3333333333333333,nan,nan,False,57.2,nan
K.213__face,NA,dp,6,10,,0.3333333333333333,nan,nan,False,57.2,nan
K.2189__obverse,NA,free,10,11,81,1.0,nan,nan,False,75.7,0.12
K.2189__obverse,NA,comb,10,81,81,0.8,nan,nan,True,75.7,0.12
K.2189__obverse,NA,dp,10,81,81,1.0,nan,nan,True,75.7,0.12
K.2192__obverse,NA,free,3,10,14,1.0,nan,nan,False,38.2,0.21
K.2192__obverse,NA,comb,3,14,14,1.0,nan,nan,True,38.2,0.21
K.2192__obverse,NA,dp,3,14,14,0.6666666666666666,nan,nan,True,38.2,0.21
K.2177__obverse,NA,free,5,5,45,0.0,nan,nan,False,70.3,0.11
K.2177__obverse,NA,comb,5,45,45,0.4,nan,nan,True,70.3,0.11
K.2177__obverse,NA,dp,5,45,45,0.8,nan,nan,True,70.3,0.11
K.2192__reverse,NA,free,2,12,15,1.0,nan,nan,False,39.6,0.13
K.2192__reverse,NA,comb,2,15,15,0.5,nan,nan,True,39.6,0.13
K.2192__reverse,NA,dp,2,15,15,1.0,nan,nan,True,39.6,0.13
K.2210__reverse,NA,free,14,13,,0.8571428571428571,nan,1.6889860713505933,False,77.1,nan
K.2210__reverse,NA,comb,14,13,,0.8571428571428571,nan,1.6889860713505933,False,77.1,nan
K.2210__reverse,NA,dp,14,13,,0.8571428571428571,nan,1.6889860713505933,False,77.1,nan
K.22981__face,NA,free,2,6,,1.0,nan,1.6872623574144485,False,52.6,nan
K.22981__face,NA,comb,2,6,,1.0,nan,1.6872623574144485,False,52.6,nan
K.22981__face,NA,dp,2,6,,1.0,nan,1.6872623574144485,False,52.6,nan
K.2158__obverse,NA,free,2,3,115,0.5,nan,nan,False,73.4,0.02
K.2158__obverse,NA,comb,2,115,115,0.5,nan,nan,True,73.4,0.02
K.2158__obverse,NA,dp,2,115,115,0.5,nan,nan,True,73.4,0.02
K.2158__reverse,NA,free,4,4,49,0.25,nan,nan,False,78.5,0.08
K.2158__reverse,NA,comb,4,49,49,0.75,nan,nan,True,78.5,0.08
K.2158__reverse,NA,dp,4,49,49,1.0,nan,nan,True,78.5,0.08
K.2211__face,NA,free,2,6,,0.5,nan,nan,False,55.2,nan
K.2211__face,NA,comb,2,6,,0.5,nan,nan,False,55.2,nan
K.2211__face,NA,dp,2,6,,0.5,nan,nan,False,55.2,nan
K.2227__reverse,NA,free,2,6,27,0.5,nan,nan,False,71.6,0.07
K.2227__reverse,NA,comb,2,27,27,1.0,nan,nan,True,71.6,0.07
K.2227__reverse,NA,dp,2,27,27,1.0,nan,nan,True,71.6,0.07
K.2243__obverse,NA,free,3,8,33,0.3333333333333333,nan,nan,False,73.8,0.09
K.2243__obverse,NA,comb,3,33,33,0.6666666666666666,nan,nan,True,73.8,0.09
K.2243__obverse,NA,dp,3,33,33,0.3333333333333333,nan,nan,True,73.8,0.09
K.2255__obverse,NA,free,3,12,14,1.0,nan,nan,False,63.1,0.21
K.2255__obverse,NA,comb,3,14,14,1.0,nan,nan,True,63.1,0.21
K.2255__obverse,NA,dp,3,14,14,1.0,nan,nan,True,63.1,0.21
K.2289__face,NA,free,2,5,,0.5,nan,nan,False,77.3,nan
K.2289__face,NA,comb,2,5,,0.5,nan,nan,False,77.3,nan
K.2289__face,NA,dp,2,5,,0.5,nan,nan,False,77.3,nan
K.2261__face,NA,free,2,11,,1.0,nan,nan,False,130.4,nan
K.2261__face,NA,comb,2,11,,1.0,nan,nan,False,130.4,nan
K.2261__face,NA,dp,2,11,,1.0,nan,nan,False,130.4,nan
K.2274__obverse,NA,free,4,3,43,0.0,nan,nan,False,60.9,0.09
K.2274__obverse,NA,comb,4,43,43,0.75,nan,nan,True,60.9,0.09
K.2274__obverse,NA,dp,4,43,43,1.0,nan,nan,True,60.9,0.09
K.2311__face,NA,free,2,2,,0.0,nan,nan,False,29.8,nan
K.2311__face,NA,comb,2,2,,0.0,nan,nan,False,29.8,nan
K.2311__face,NA,dp,2,2,,0.0,nan,nan,False,29.8,nan
K.2353__obverse,NA,free,2,4,15,0.5,nan,nan,False,65.9,0.13
K.2353__obverse,NA,comb,2,15,15,0.5,nan,nan,True,65.9,0.13
K.2353__obverse,NA,dp,2,15,15,1.0,nan,nan,True,65.9,0.13
K.2350__obverse,NA,free,3,1,65,0.0,nan,nan,False,71.1,0.05
K.2350__obverse,NA,comb,3,65,65,0.6666666666666666,nan,nan,True,71.1,0.05
K.2350__obverse,NA,dp,3,65,65,0.6666666666666666,nan,nan,True,71.1,0.05
K.2365__reverse,NA,free,2,3,45,0.0,nan,nan,False,57.7,0.04
K.2365__reverse,NA,comb,2,45,45,0.5,nan,nan,True,57.7,0.04
K.2365__reverse,NA,dp,2,45,45,0.5,nan,nan,True,57.7,0.04
K.2389__obverse,NA,free,3,3,23,0.0,nan,nan,False,67.9,0.13
K.2389__obverse,NA,comb,3,23,23,1.0,nan,nan,True,67.9,0.13
K.2389__obverse,NA,dp,3,23,23,1.0,nan,nan,True,67.9,0.13
K.2472__face,NA,free,4,5,,0.0,nan,nan,False,38.0,nan
K.2472__face,NA,comb,4,5,,0.0,nan,nan,False,38.0,nan
K.2472__face,NA,dp,4,5,,0.0,nan,nan,False,38.0,nan
K.2478__reverse,NA,free,2,8,13,0.5,nan,nan,False,60.3,0.15
K.2478__reverse,NA,comb,2,13,13,0.5,nan,nan,True,60.3,0.15
K.2478__reverse,NA,dp,2,13,13,1.0,nan,nan,True,60.3,0.15
K.2494__obverse,NA,free,3,7,9,0.6666666666666666,nan,nan,False,44.8,0.33
K.2494__obverse,NA,comb,3,9,9,0.6666666666666666,nan,nan,True,44.8,0.33
K.2494__obverse,NA,dp,3,9,9,0.3333333333333333,nan,nan,True,44.8,0.33
K.2512__reverse,NA,free,5,3,16,0.4,nan,nan,False,83.8,0.31
K.2512__reverse,NA,comb,5,16,16,0.8,nan,nan,True,83.8,0.31
K.2512__reverse,NA,dp,5,16,16,0.8,nan,nan,True,83.8,0.31
K.2521__reverse,NA,free,2,3,19,0.0,nan,nan,False,60.4,0.11
K.2521__reverse,NA,comb,2,19,19,0.0,nan,nan,True,60.4,0.11
K.2521__reverse,NA,dp,2,19,19,0.0,nan,nan,True,60.4,0.11
K.2486__obverse,NA,free,8,2,62,0.0,nan,nan,False,31.6,0.13
K.2486__obverse,NA,comb,8,62,62,0.5,nan,nan,True,31.6,0.13
K.2486__obverse,NA,dp,8,62,62,0.625,nan,nan,True,31.6,0.13
K.2487__face,NA,free,5,6,,0.0,nan,nan,False,36.9,nan
K.2487__face,NA,comb,5,6,,0.0,nan,nan,False,36.9,nan
K.2487__face,NA,dp,5,6,,0.0,nan,nan,False,36.9,nan
K.2541__reverse,NA,free,6,3,24,0.0,nan,nan,False,100.2,0.25
K.2541__reverse,NA,comb,6,24,24,0.5,nan,nan,True,100.2,0.25
K.2541__reverse,NA,dp,6,24,24,0.3333333333333333,nan,nan,True,100.2,0.25
K.2546__reverse,NA,free,3,11,12,1.0,nan,nan,False,66.1,0.25
K.2546__reverse,NA,comb,3,12,12,1.0,nan,nan,True,66.1,0.25
K.2546__reverse,NA,dp,3,12,12,1.0,nan,nan,True,66.1,0.25
K.2638__face,NA,free,14,12,,0.7857142857142857,nan,0.6840517857135182,False,70.5,nan
K.2638__face,NA,comb,14,12,,0.7857142857142857,nan,0.6840517857135182,False,70.5,nan
K.2638__face,NA,dp,14,12,,0.7857142857142857,nan,0.6840517857135182,False,70.5,nan
K.2670__reverse,NA,free,7,9,12,0.42857142857142855,nan,nan,False,108.6,0.58
K.2670__reverse,NA,comb,7,12,12,0.5714285714285714,nan,nan,True,108.6,0.58
K.2670__reverse,NA,dp,7,12,12,0.5714285714285714,nan,nan,True,108.6,0.58
K.2541__obverse,NA,free,3,5,42,0.3333333333333333,nan,nan,False,85.8,0.07
K.2541__obverse,NA,comb,3,42,42,0.6666666666666666,nan,nan,True,85.8,0.07
K.2541__obverse,NA,dp,3,42,42,0.3333333333333333,nan,nan,True,85.8,0.07
K.2680__obverse,NA,free,19,4,21,0.15789473684210525,0.75,6.92912632490772,False,55.6,0.9
K.2680__obverse,NA,comb,19,21,21,0.47368421052631576,0.42857142857142855,11.653607488041919,True,55.6,0.9
K.2680__obverse,NA,dp,19,21,21,0.5789473684210527,0.5238095238095238,9.862240581567098,True,55.6,0.9
K.2680__reverse,NA,free,8,8,9,1.0,nan,0.15861513687600648,False,186.3,0.89
K.2680__reverse,NA,comb,8,9,9,0.75,nan,0.17257112184648418,True,186.3,0.89
K.2680__reverse,NA,dp,8,9,9,0.75,nan,0.21336553945249595,True,186.3,0.89
K.24__obverse,NA,free,2,2,49,0.5,nan,3.0668716168704986,False,90.8,0.04
K.24__obverse,NA,comb,2,49,49,1.0,nan,3.9386349910590175,True,90.8,0.04
K.24__obverse,NA,dp,2,49,49,1.0,nan,3.9650667091206913,True,90.8,0.04
K.2712__reverse,NA,free,27,10,27,0.37037037037037035,1.0,1.9515022101149988,False,87.3,1.0
K.2712__reverse,NA,comb,27,27,27,0.8518518518518519,0.8518518518518519,0.4219227612481168,True,87.3,1.0
K.2712__reverse,NA,dp,27,27,27,0.8518518518518519,0.8518518518518519,1.848409426609844,True,87.3,1.0
K.2736__face,NA,free,2,12,,1.0,nan,nan,False,39.2,nan
K.2736__face,NA,comb,2,12,,1.0,nan,nan,False,39.2,nan
K.2736__face,NA,dp,2,12,,1.0,nan,nan,False,39.2,nan
K.2712__obverse,NA,free,32,9,33,0.21875,0.7777777777777778,2.109944305480824,False,85.0,0.97
K.2712__obverse,NA,comb,32,33,33,0.75,0.7272727272727273,0.8888792239309409,True,85.0,0.97
K.2712__obverse,NA,dp,32,33,33,0.8125,0.7878787878787878,0.12053254077494156,True,85.0,0.97
K.2794__reverse,NA,free,3,5,6,0.6666666666666666,nan,nan,False,83.1,0.5
K.2794__reverse,NA,comb,3,6,6,0.3333333333333333,nan,nan,True,83.1,0.5
K.2794__reverse,NA,dp,3,6,6,0.3333333333333333,nan,nan,True,83.1,0.5
K.2826__face,NA,free,17,8,,0.4117647058823529,nan,8.523136486372715,False,88.3,nan
K.2826__face,NA,comb,17,8,,0.4117647058823529,nan,8.523136486372715,False,88.3,nan
K.2826__face,NA,dp,17,8,,0.4117647058823529,nan,8.523136486372715,False,88.3,nan
K.2834__obverse,NA,free,4,9,16,1.0,nan,0.0006537033536694373,False,110.4,0.25
K.2834__obverse,NA,comb,4,16,16,1.0,nan,1.506994283063814,True,110.4,0.25
K.2834__obverse,NA,dp,4,16,16,1.0,nan,1.506994283063814,True,110.4,0.25
K.2960__obverse,NA,free,6,1,99,0.0,nan,nan,False,80.7,0.06
K.2960__obverse,NA,comb,6,99,99,0.8333333333333334,nan,nan,True,80.7,0.06
K.2960__obverse,NA,dp,6,99,99,0.8333333333333334,nan,nan,True,80.7,0.06
K.2973__obverse,NA,free,2,8,17,1.0,nan,nan,False,60.1,0.12
K.2973__obverse,NA,comb,2,17,17,1.0,nan,nan,True,60.1,0.12
K.2973__obverse,NA,dp,2,17,17,1.0,nan,nan,True,60.1,0.12
K.2860__obverse,NA,free,3,7,31,0.0,nan,nan,False,66.5,0.1
K.2860__obverse,NA,comb,3,31,31,1.0,nan,nan,True,66.5,0.1
K.2860__obverse,NA,dp,3,31,31,1.0,nan,nan,True,66.5,0.1
K.2882__obverse,NA,free,4,11,17,0.25,nan,nan,False,70.2,0.24
K.2882__obverse,NA,comb,4,17,17,0.5,nan,nan,True,70.2,0.24
K.2882__obverse,NA,dp,4,17,17,0.5,nan,nan,True,70.2,0.24
K.2834__reverse,NA,free,3,12,14,0.6666666666666666,nan,nan,False,136.8,0.21
K.2834__reverse,NA,comb,3,14,14,1.0,nan,nan,True,136.8,0.21
K.2834__reverse,NA,dp,3,14,14,1.0,nan,nan,True,136.8,0.21
K.2894__obverse,NA,free,2,15,24,1.0,nan,nan,False,70.0,0.08
K.2894__obverse,NA,comb,2,24,24,1.0,nan,nan,True,70.0,0.08
K.2894__obverse,NA,dp,2,24,24,1.0,nan,nan,True,70.0,0.08
K.3124__face,NA,free,2,10,,0.5,nan,nan,False,58.8,nan
K.3124__face,NA,comb,2,10,,0.5,nan,nan,False,58.8,nan
K.3124__face,NA,dp,2,10,,0.5,nan,nan,False,58.8,nan
K.3118__obverse,NA,free,26,8,26,0.0,0.0,16.43953488372093,False,43.0,1.0
K.3118__obverse,NA,comb,26,26,26,0.11538461538461539,0.11538461538461539,3.2093023255813953,True,43.0,1.0
K.3118__obverse,NA,dp,26,26,26,0.15384615384615385,0.15384615384615385,15.244186046511627,True,43.0,1.0
K.3118__reverse,NA,free,21,8,22,0.09523809523809523,0.25,18.166161998485997,False,132.1,0.95
K.3118__reverse,NA,comb,21,22,22,0.23809523809523808,0.22727272727272727,22.691521574564725,True,132.1,0.95
K.3118__reverse,NA,dp,21,22,22,0.3333333333333333,0.3181818181818182,21.541635124905376,True,132.1,0.95
K.3285__face,NA,free,13,4,,0.3076923076923077,nan,0.024932614555255604,False,74.2,nan
K.3285__face,NA,comb,13,4,,0.3076923076923077,nan,0.024932614555255604,False,74.2,nan
K.3285__face,NA,dp,13,4,,0.3076923076923077,nan,0.024932614555255604,False,74.2,nan
K.3229__reverse,NA,free,2,8,16,1.0,nan,nan,False,96.9,0.12
K.3229__reverse,NA,comb,2,16,16,1.0,nan,nan,True,96.9,0.12
K.3229__reverse,NA,dp,2,16,16,1.0,nan,nan,True,96.9,0.12
K.3384__obverse,NA,free,5,3,30,0.0,nan,nan,False,23.2,0.17
K.3384__obverse,NA,comb,5,30,30,0.2,nan,nan,True,23.2,0.17
K.3384__obverse,NA,dp,5,30,30,0.4,nan,nan,True,23.2,0.17
K.3384__reverse,NA,free,7,1,28,0.0,nan,nan,False,36.3,0.25
K.3384__reverse,NA,comb,7,28,28,0.2857142857142857,nan,nan,True,36.3,0.25
K.3384__reverse,NA,dp,7,28,28,0.14285714285714285,nan,nan,True,36.3,0.25
K.3372__obverse,NA,free,2,5,35,0.0,nan,4.858193411392792,False,73.2,0.06
K.3372__obverse,NA,comb,2,35,35,1.0,nan,0.7702218891536562,True,73.2,0.06
K.3372__obverse,NA,dp,2,35,35,0.5,nan,0.8213081654911525,True,73.2,0.06
K.3482__obverse,NA,free,2,2,9,0.0,nan,nan,False,97.9,0.22
K.3482__obverse,NA,comb,2,9,9,1.0,nan,nan,True,97.9,0.22
K.3482__obverse,NA,dp,2,9,9,1.0,nan,nan,True,97.9,0.22
K.3499__obverse,NA,free,5,3,11,0.2,nan,nan,False,104.7,0.45
K.3499__obverse,NA,comb,5,11,11,1.0,nan,nan,True,104.7,0.45
K.3499__obverse,NA,dp,5,11,11,1.0,nan,nan,True,104.7,0.45
K.3551__face,NA,free,3,1,,0.0,nan,nan,False,75.3,nan
K.3551__face,NA,comb,3,1,,0.0,nan,nan,False,75.3,nan
K.3551__face,NA,dp,3,1,,0.0,nan,nan,False,75.3,nan
K.3414__reverse,NA,free,13,3,35,0.0,nan,4.057148678571193,False,74.2,0.37
K.3414__reverse,NA,comb,13,35,35,0.46153846153846156,nan,4.136663503369036,True,74.2,0.37
K.3414__reverse,NA,dp,13,35,35,0.38461538461538464,nan,4.163617681266611,True,74.2,0.37
K.3446__face,NA,free,3,11,,0.3333333333333333,nan,nan,False,76.7,nan
K.3446__face,NA,comb,3,11,,0.3333333333333333,nan,nan,False,76.7,nan
K.3446__face,NA,dp,3,11,,0.3333333333333333,nan,nan,False,76.7,nan
K.3464__obverse,NA,free,2,4,47,0.0,nan,nan,False,85.9,0.04
K.3464__obverse,NA,comb,2,47,47,1.0,nan,nan,True,85.9,0.04
K.3464__obverse,NA,dp,2,47,47,1.0,nan,nan,True,85.9,0.04
K.3754__reverse,NA,free,3,9,16,0.6666666666666666,nan,0.03668261562998423,False,62.7,0.19
K.3754__reverse,NA,comb,3,16,16,1.0,nan,1.963317384370016,True,62.7,0.19
K.3754__reverse,NA,dp,3,16,16,1.0,nan,2.0462519936204147,True,62.7,0.19
K.3643__reverse,NA,free,3,2,25,0.3333333333333333,nan,nan,False,76.5,0.12
K.3643__reverse,NA,comb,3,25,25,0.6666666666666666,nan,nan,True,76.5,0.12
K.3643__reverse,NA,dp,3,25,25,0.6666666666666666,nan,nan,True,76.5,0.12
K.3708__face,NA,free,2,9,,1.0,nan,nan,False,115.5,nan
K.3708__face,NA,comb,2,9,,1.0,nan,nan,False,115.5,nan
K.3708__face,NA,dp,2,9,,1.0,nan,nan,False,115.5,nan
K.3810__obverse,NA,free,9,6,9,0.3333333333333333,0.5,2.8512795768712316,False,39.0,1.0
K.3810__obverse,NA,comb,9,9,9,0.4444444444444444,0.4444444444444444,2.8512795768712316,True,39.0,1.0
K.3810__obverse,NA,dp,9,9,9,0.2222222222222222,0.2222222222222222,2.825638551230206,True,39.0,1.0
K.3810__reverse,NA,free,3,3,3,1.0,1.0,nan,True,125.5,1.0
K.3810__reverse,NA,comb,3,3,3,1.0,1.0,nan,True,125.5,1.0
K.3810__reverse,NA,dp,3,3,3,1.0,1.0,nan,True,125.5,1.0
K.3941__obverse,NA,free,6,1,39,0.0,nan,nan,False,43.2,0.15
K.3941__obverse,NA,comb,6,39,39,0.6666666666666666,nan,nan,True,43.2,0.15
K.3941__obverse,NA,dp,6,39,39,0.8333333333333334,nan,nan,True,43.2,0.15
K.3980__face,NA,free,4,2,,0.25,nan,nan,False,63.3,nan
K.3980__face,NA,comb,4,2,,0.25,nan,nan,False,63.3,nan
K.3980__face,NA,dp,4,2,,0.25,nan,nan,False,63.3,nan
K.4003__obverse,NA,free,27,4,27,0.14814814814814814,1.0,1.7334573812707184,False,116.2,1.0
K.4003__obverse,NA,comb,27,27,27,0.6296296296296297,0.6296296296296297,1.288917833875581,True,116.2,1.0
K.4003__obverse,NA,dp,27,27,27,0.5925925925925926,0.5925925925925926,1.2708455447189546,True,116.2,1.0
K.4003__reverse,NA,free,20,9,20,0.35,0.7777777777777778,nan,False,82.7,1.0
K.4003__reverse,NA,comb,20,20,20,0.7,0.7,nan,True,82.7,1.0
K.4003__reverse,NA,dp,20,20,20,0.65,0.65,nan,True,82.7,1.0
K.4030__reverse,NA,free,19,10,20,0.47368421052631576,0.9,4.805245401266822,False,73.6,0.95
K.4030__reverse,NA,comb,19,20,20,0.9473684210526315,0.9,0.07383068568970033,True,73.6,0.95
K.4030__reverse,NA,dp,19,20,20,0.9473684210526315,0.9,0.07383068568970033,True,73.6,0.95
K.4030__obverse,NA,free,22,3,25,0.045454545454545456,nan,nan,False,74.8,0.88
K.4030__obverse,NA,comb,22,25,25,0.5909090909090909,nan,nan,True,74.8,0.88
K.4030__obverse,NA,dp,22,25,25,0.7272727272727273,nan,nan,True,74.8,0.88
K.4041__obverse,NA,free,2,11,25,0.5,nan,1.6661181503818918,False,55.7,0.08
K.4041__obverse,NA,comb,2,25,25,1.0,nan,1.6445741647445489,True,55.7,0.08
K.4041__obverse,NA,dp,2,25,25,1.0,nan,1.6014861934698632,True,55.7,0.08
K.4063__obverse,NA,free,19,10,11,0.47368421052631576,0.9,1.0531128537654797,False,100.5,1.73
K.4063__obverse,NA,comb,19,11,11,0.47368421052631576,0.8181818181818182,1.805351659735629,True,100.5,1.73
K.4063__obverse,NA,dp,19,11,11,0.5789473684210527,1.0,0.11778947068090255,True,100.5,1.73
K.4075__face,NA,free,3,5,,0.0,nan,nan,False,55.1,nan
K.4075__face,NA,comb,3,5,,0.0,nan,nan,False,55.1,nan
K.4075__face,NA,dp,3,5,,0.0,nan,nan,False,55.1,nan
K.4551__obverse,NA,free,4,11,,1.0,nan,nan,False,88.5,nan
K.4551__obverse,NA,comb,4,11,,1.0,nan,nan,False,88.5,nan
K.4551__obverse,NA,dp,4,11,,1.0,nan,nan,False,88.5,nan
K.4639__obverse,NA,free,2,4,31,0.0,nan,nan,False,59.0,0.06
K.4639__obverse,NA,comb,2,31,31,1.0,nan,nan,True,59.0,0.06
K.4639__obverse,NA,dp,2,31,31,0.5,nan,nan,True,59.0,0.06
K.4387__reverse,NA,free,2,3,58,0.0,nan,nan,False,68.1,0.03
K.4387__reverse,NA,comb,2,58,58,1.0,nan,nan,True,68.1,0.03
K.4387__reverse,NA,dp,2,58,58,1.0,nan,nan,True,68.1,0.03
K.4650__obverse,NA,free,3,9,13,1.0,nan,nan,False,69.7,0.23
K.4650__obverse,NA,comb,3,13,13,1.0,nan,nan,True,69.7,0.23
K.4650__obverse,NA,dp,3,13,13,1.0,nan,nan,True,69.7,0.23
K.4782__face,NA,free,24,9,,0.25,nan,3.4303892215568865,False,66.8,nan
K.4782__face,NA,comb,24,9,,0.25,nan,3.4303892215568865,False,66.8,nan
K.4782__face,NA,dp,24,9,,0.25,nan,3.4303892215568865,False,66.8,nan
K.4837__obverse,NA,free,2,3,23,0.0,nan,nan,False,74.1,0.09
K.4837__obverse,NA,comb,2,23,23,1.0,nan,nan,True,74.1,0.09
K.4837__obverse,NA,dp,2,23,23,1.0,nan,nan,True,74.1,0.09
K.4874__obverse,NA,free,8,10,39,0.25,nan,nan,False,57.8,0.21
K.4874__obverse,NA,comb,8,39,39,0.625,nan,nan,True,57.8,0.21
K.4874__obverse,NA,dp,8,39,39,0.875,nan,nan,True,57.8,0.21
K.4614__obverse,NA,free,4,16,27,0.75,nan,nan,False,83.6,0.15
K.4614__obverse,NA,comb,4,27,27,1.0,nan,nan,True,83.6,0.15
K.4614__obverse,NA,dp,4,27,27,1.0,nan,nan,True,83.6,0.15
K.4951__reverse,NA,free,2,7,8,1.0,nan,3.0022628511448155,False,80.4,0.25
K.4951__reverse,NA,comb,2,8,8,1.0,nan,2.308233000398547,True,80.4,0.25
K.4951__reverse,NA,dp,2,8,8,1.0,nan,0.10425290089605964,True,80.4,0.25
K.4806__face,NA,free,2,4,,0.5,nan,nan,False,66.9,nan
K.4806__face,NA,comb,2,4,,0.5,nan,nan,False,66.9,nan
K.4806__face,NA,dp,2,4,,0.5,nan,nan,False,66.9,nan
K.4809__obverse,NA,free,2,8,65,0.0,nan,nan,False,59.0,0.03
K.4809__obverse,NA,comb,2,65,65,0.5,nan,nan,True,59.0,0.03
K.4809__obverse,NA,dp,2,65,65,0.0,nan,nan,True,59.0,0.03
K.4950__obverse,NA,free,7,2,32,0.2857142857142857,nan,nan,False,66.0,0.22
K.4950__obverse,NA,comb,7,32,32,1.0,nan,nan,True,66.0,0.22
K.4950__obverse,NA,dp,7,32,32,1.0,nan,nan,True,66.0,0.22
K.4874__reverse,NA,free,2,8,29,0.5,nan,nan,False,64.8,0.07
K.4874__reverse,NA,comb,2,29,29,1.0,nan,nan,True,64.8,0.07
K.4874__reverse,NA,dp,2,29,29,1.0,nan,nan,True,64.8,0.07
K.4900__obverse,NA,free,2,11,59,0.5,nan,nan,False,65.1,0.03
K.4900__obverse,NA,comb,2,59,59,0.5,nan,nan,True,65.1,0.03
K.4900__obverse,NA,dp,2,59,59,0.5,nan,nan,True,65.1,0.03
K.4902__obverse,NA,free,4,7,20,0.25,nan,8.673109243697478,False,59.5,0.2
K.4902__obverse,NA,comb,4,20,20,0.75,nan,5.896638655462184,True,59.5,0.2
K.4902__obverse,NA,dp,4,20,20,0.75,nan,7.1537815126050415,True,59.5,0.2
K.4987__face,NA,free,4,12,,0.75,nan,nan,False,84.5,nan
K.4987__face,NA,comb,4,12,,0.75,nan,nan,False,84.5,nan
K.4987__face,NA,dp,4,12,,0.75,nan,nan,False,84.5,nan
K.4956__obverse,NA,free,5,5,12,0.0,nan,nan,False,72.4,0.42
K.4956__obverse,NA,comb,5,12,12,0.0,nan,nan,True,72.4,0.42
K.4956__obverse,NA,dp,5,12,12,0.2,nan,nan,True,72.4,0.42
K.5134__face,NA,free,9,3,,0.3333333333333333,nan,nan,False,67.9,nan
K.5134__face,NA,comb,9,3,,0.3333333333333333,nan,nan,False,67.9,nan
K.5134__face,NA,dp,9,3,,0.3333333333333333,nan,nan,False,67.9,nan
K.5137__obverse,NA,free,2,4,16,0.5,nan,1.7409326424870466,False,96.5,0.12
K.5137__obverse,NA,comb,2,16,16,1.0,nan,1.7927461139896372,True,96.5,0.12
K.5137__obverse,NA,dp,2,16,16,1.0,nan,1.782383419689119,True,96.5,0.12
K.5861__face,NA,free,5,11,,0.6,nan,nan,False,72.6,nan
K.5861__face,NA,comb,5,11,,0.6,nan,nan,False,72.6,nan
